Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
pvclock_clocksource_read,0.1,0.14,0.11600000000000002
ext4_mark_inode_dirty,0.1,0.13,0.11600000000000002
net_write_packet,0.1,0.13,0.11600000000000002
aio_complete,0.07,0.13,0.11600000000000002
Query_block::setup_tables,0.11,0.14,0.11599999999999999
check_column_grant_in_table_ref,0.1,0.14,0.11599999999999999
check_grant,0.1,0.13,0.11599999999999999
LEX::create_query_expr_and_block,0.11,0.12,0.11599999999999999
Query_block::simplify_joins,0.1,0.14,0.11599999999999999
THD::raise_condition,0.1,0.14,0.11599999999999999
Item_field::type,0.09,0.13,0.11400000000000002
Item_basic_constant::used_tables,0.1,0.13,0.11399999999999999
mark_buffer_dirty,0.08,0.14,0.11399999999999999
kvm_clock_get_cycles,0.11,0.12,0.11399999999999999
blk_mq_run_hw_queue,0.09,0.13,0.11399999999999999
operator delete,0.09,0.13,0.11200000000000002
log_buffer_reserve,0.1,0.13,0.11199999999999999
__ext4_journal_stop,0.1,0.12,0.11199999999999999
Buf_fetch<Buf_fetch_other>::lookup,0.09,0.13,0.11000000000000001
btr_cur_update_in_place_log,0.09,0.13,0.11000000000000001
Security_context::check_access,0.09,0.13,0.11000000000000001
Query_expression::Query_expression,0.1,0.12,0.11000000000000001
rec_get_nth_field,0.09,0.13,0.10999999999999999
Field_temporal::store,0.1,0.12,0.10999999999999999
log_buffer_write,0.09,0.13,0.10800000000000001
LimitOffsetIterator::Read,0.09,0.13,0.10799999999999998
get_system_variable,0.09,0.12,0.10600000000000001
__blk_mq_delay_run_hw_queue,0.09,0.13,0.10600000000000001
tcp_poll,0.09,0.12,0.10600000000000001
mutex_spin_on_owner,0.1,0.12,0.10599999999999998
Protocol_classic::store_string,0.09,0.12,0.10599999999999998
__blk_mq_run_hw_queue,0.09,0.13,0.10400000000000001
__audit_syscall_entry,0.09,0.13,0.10400000000000001
thd_to_innodb_session,0.09,0.13,0.10400000000000001
Item::val_bool,0.1,0.11,0.10400000000000001
ext4_finish_bio,0.08,0.12,0.10400000000000001
dict_mem_table_free,0.07,0.14,0.10400000000000001
JOIN::create_root_access_path_for_join,0.08,0.12,0.10200000000000001
Query_arena::free_items,0.09,0.12,0.10200000000000001
_IO_vsscanf,0.07,0.13,0.10200000000000001
Field_new_decimal::send_to_protocol,0.09,0.12,0.10200000000000001
blk_mq_sched_dispatch_requests,0.09,0.12,0.10200000000000001
row_mysql_store_col_in_innobase_format,0.08,0.12,0.10200000000000001
ext4_io_submit,0.07,0.13,0.10200000000000001
Item_ident::walk,0.09,0.11,0.10200000000000001
mark_page_accessed,0.08,0.11,0.1
blk_mq_make_request,0.07,0.11,0.1
JOIN::destroy,0.08,0.11,0.1
buf::Block_hint::buffer_fix_block_if_still_valid,0.09,0.12,0.1
handler::ha_delete_row,0.08,0.12,0.1
JOIN::join_free,0.09,0.11,0.1
std::string::_Rep::_S_create,0.09,0.12,0.098
Query_expression::destroy,0.08,0.12,0.098
rw_lock_x_lock_func,0.08,0.12,0.098
sockfd_lookup_light,0.08,0.12,0.098
Item_func_numhybrid::resolve_type,0.08,0.12,0.09799999999999999
blk_mq_do_dispatch_sched,0.08,0.11,0.096
jbd2_journal_stop,0.09,0.1,0.096
rec_offs_nth_extern,0.08,0.11,0.096
PTI_simple_ident_nospvar_ident::itemize,0.08,0.12,0.096
str_to_datetime,0.08,0.11,0.096
MEM_ROOT::Alloc,0.09,0.11,0.096
std::__detail::_Prime_rehash_policy::_M_next_bkt,0.08,0.11,0.096
"std::_Hashtable<std::string, std::pair<std::string const, std::unique_ptr<Table_cache_element, std::default_delete<Table_cache_element> > >, std::allocator<std::pair<std::string const, std::unique_ptr<Table_cache_element, std::default_delete<Table_cache_element> > > >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_before_node",0.08,0.11,0.096
ha_innobase::delete_row,0.08,0.11,0.096
__set_page_dirty,0.07,0.11,0.096
mysql_audit_acquire_plugins,0.08,0.12,0.096
pfs_start_idle_wait_v1,0.08,0.11,0.096
memcpy@plt,0.08,0.11,0.096
Item_func::itemize,0.08,0.11,0.09400000000000001
__inet_lookup_established,0.08,0.11,0.09400000000000001
get_and_lock_tablespace_names,0.08,0.11,0.094
Item_field::make_field,0.08,0.11,0.094
THD::reset_for_next_command,0.08,0.12,0.094
mem_root_deque<Item*>::add_block_back,0.08,0.11,0.094
ib_srv_wkr-3,0.04,0.23,0.094
auditsys,0.08,0.11,0.09200000000000001
srv_release_threads,0.08,0.1,0.09200000000000001
buf_flush_init_for_writing,0.08,0.11,0.092
radix_tree_lookup_slot,0.06,0.12,0.092
__pollwait,0.08,0.11,0.092
get_cached_schema_access,0.08,0.1,0.092
page_dir_find_owner_slot,0.08,0.11,0.092
RecLock::create,0.08,0.11,0.092
Item_field::result_type,0.08,0.1,0.09000000000000001
Optimize_table_order::greedy_search,0.08,0.1,0.09
[libaio.so.1.0.1],0.07,0.11,0.09
make_cond_for_table,0.08,0.12,0.09
Protocol_classic::start_result_metadata,0.08,0.1,0.08800000000000001
MEM_ROOT::FreeBlocks,0.07,0.1,0.088
COPY_INFO::get_function_default_columns,0.08,0.11,0.088
__memmove_ssse3_back,0.08,0.1,0.088
end_page_writeback,0.06,0.11,0.088
Eq_creator::create_scalar_predicate,0.08,0.1,0.08600000000000001
buf_read_page_background,0.07,0.1,0.08600000000000001
ha_innobase::innobase_get_index,0.06,0.1,0.086
buf_page_init_for_read,0.06,0.11,0.086
my_hash_sort_mb_bin,0.06,0.11,0.084
Optimize_table_order::best_extension_by_limited_search,0.07,0.1,0.084
async_page_fault,0.07,0.1,0.084
my_strtoll10,0.07,0.09,0.084
do_async_page_fault,0.07,0.1,0.084
trace_do_page_fault,0.07,0.1,0.084
__do_page_fault,0.07,0.1,0.084
tcp_event_new_data_sent,0.07,0.1,0.084
Query_block::term_type,0.07,0.09,0.084
Item_equal::update_used_tables,0.07,0.11,0.084
_IO_vfscanf,0.05,0.1,0.08399999999999999
statement_id_to_session,0.06,0.11,0.08399999999999999
THD::end_statement,0.06,0.1,0.082
strmake_root,0.06,0.11,0.082
unlock_page,0.07,0.1,0.08199999999999999
ktime_get_ts64,0.06,0.09,0.08
handle_mm_fault,0.07,0.09,0.08
do_huge_pmd_anonymous_page,0.07,0.09,0.08
pthread_self,0.07,0.09,0.08
log_buffer_write_completed,0.06,0.09,0.08
open_temporary_tables,0.06,0.1,0.07999999999999999
Item::save_in_field_no_warnings,0.06,0.1,0.07800000000000001
Item_equal::Item_equal,0.07,0.09,0.07800000000000001
blk_mq_dispatch_rq_list,0.06,0.1,0.078
strmake,0.07,0.09,0.078
innobase_register_trx,0.06,0.09,0.078
mtr_t::release_block_at_savepoint,0.06,0.13,0.078
TABLE::mark_column_used,0.05,0.1,0.078
substitute_gc,0.06,0.09,0.078
Server_options::reset,0.05,0.1,0.07600000000000001
ipv4_mtu,0.07,0.09,0.07600000000000001
ext4_reserve_inode_write,0.07,0.08,0.07600000000000001
System_variable_tracker::make_tracker,0.05,0.09,0.076
Security_context::is_access_restricted_on_db,0.07,0.09,0.076
LEX::clear_privileges,0.06,0.09,0.076
Field_long::type,0.05,0.1,0.076
insert_events_statements_history,0.06,0.08,0.07400000000000001
mysql_unlock_some_tables,0.07,0.08,0.07400000000000001
is_indexed_agg_distinct,0.06,0.09,0.07400000000000001
Sql_cmd_update::make_base_table_fields,0.06,0.09,0.07400000000000001
ut_lock_free_hash_t::get_tuple,0.05,0.09,0.07400000000000001
PFS_memory_safe_stat::count_free,0.05,0.09,0.074
ha_innobase::end_stmt,0.06,0.09,0.074
radix_tree_descend,0.05,0.09,0.074
my_decimal2binary,0.06,0.08,0.07200000000000001
Item_func_plus::decimal_op,0.05,0.1,0.07200000000000001
row_prebuilt_t::skip_concurrency_ticket,0.06,0.08,0.07200000000000001
Item::real_item,0.06,0.09,0.072
tcp_current_mss,0.06,0.09,0.072
clear_page_c_e,0.06,0.08,0.07
Field_new_decimal::val_decimal,0.05,0.09,0.07
dict_mem_table_add_col,0.05,0.09,0.07
__x86_indirect_thunk_rax,0.05,0.08,0.07
CRYPTO_free,0.06,0.08,0.07
sys_io_getevents,0.05,0.08,0.07
Item::cleanup,0.04,0.09,0.06999999999999999
Item_func_numhybrid::resolve_type_inner,0.05,0.1,0.06999999999999999
virtio_queue_rq,0.05,0.09,0.068
TTASEventMutex<GenericPolicy>::exit,0.06,0.08,0.068
RecLock::lock_alloc,0.06,0.08,0.066
Item::check_cols,0.05,0.09,0.066
Field_long::result_type,0.06,0.09,0.066
pfs_set_thread_info_vc,0.06,0.09,0.066
filemap_fdatawait_range,0.04,0.08,0.066
Field_temporal_with_date::convert_str_to_TIME,0.06,0.07,0.066
JOIN::JOIN,0.05,0.09,0.066
Cost_model_server::init,0.05,0.08,0.066
PT_insert_values_list::contextualize,0.03,0.1,0.066
pagevec_lookup_tag,0.05,0.09,0.064
Field::optimize_range,0.05,0.09,0.064
launch_hook_trans_begin,0.05,0.09,0.064
buf_page_optimistic_get,0.04,0.08,0.064
ktime_get_real,0.05,0.07,0.064
Item_field::cleanup,0.05,0.08,0.064
poll_select_set_timeout,0.05,0.09,0.064
Item_func::used_tables,0.05,0.07,0.064
locksys::Global_shared_latch_guard::~Global_shared_latch_guard,0.06,0.07,0.064
lock_rec_insert_check_and_lock,0.05,0.07,0.064
mtr_t::s_lock,0.04,0.08,0.064
Optimize_table_order::best_access_path,0.05,0.08,0.064
THD::update_slow_query_status,0.04,0.09,0.06200000000000001
getnstimeofday64,0.05,0.07,0.062
mtr_t::start,0.05,0.08,0.062
Item_cond_and::functype,0.05,0.07,0.062
JOIN::get_best_combination,0.04,0.1,0.062
check_table_name,0.05,0.07,0.062
Item_cond::type,0.04,0.08,0.062
Query_logger::general_log_write,0.04,0.09,0.062
find_get_pages_tag,0.05,0.09,0.062
ib_io_rd-4,0.05,0.07,0.062
PTI_text_literal_text_string::itemize,0.02,0.08,0.062
ib_io_rd-2,0.06,0.07,0.062
Linear_comp_creator::create,0.05,0.08,0.062
pthread_cond_wait@@GLIBC_2.3.2,0.05,0.08,0.062
sched_getcpu,0.05,0.08,0.062
__filemap_fdatawait_range,0.04,0.07,0.06000000000000001
std::_Hash_bytes,0.04,0.07,0.06000000000000001
time_normalizer::bucket_index,0.05,0.08,0.06000000000000001
Item_int::result_type,0.05,0.07,0.06
lf_dynarray_lvalue,0.04,0.08,0.06
Arg_comparator::compare_int_signed,0.05,0.08,0.06
OPENSSL_cleanse,0.04,0.09,0.06
__kmalloc_reserve.isra.32,0.05,0.07,0.06
MEM_ROOT::ClearForReuse,0.05,0.07,0.06
local_clock,0.05,0.08,0.06
find_static_system_variable,0.04,0.07,0.06
mysql_audit_table_access_notify,0.05,0.07,0.05800000000000001
pfs_end_table_io_wait_v1,0.04,0.08,0.05800000000000001
Query_block::add_joined_table,0.05,0.08,0.05800000000000001
EVP_DigestInit_ex,0.03,0.07,0.05800000000000001
tree_and,0.04,0.07,0.05800000000000001
Diagnostics_area::push_warning,0.04,0.07,0.05800000000000001
store_key::store_key,0.04,0.07,0.05800000000000001
__radix_tree_lookup,0.04,0.07,0.05800000000000001
Query_block::set_context,0.04,0.08,0.057999999999999996
Item_equal::resolve_type,0.05,0.07,0.057999999999999996
JOIN::cleanup,0.04,0.08,0.057999999999999996
Item_result_field::cleanup,0.05,0.06,0.057999999999999996
ib_io_rd-1,0.05,0.06,0.057999999999999996
Field::eq,0.05,0.07,0.057999999999999996
Sql_condition::Sql_condition,0.04,0.07,0.05600000000000001
select_estimate_accuracy,0.04,0.07,0.05600000000000001
Query_block::destroy,0.05,0.06,0.05600000000000001
Item_func_eq::~Item_func_eq,0.04,0.06,0.05600000000000001
Item_equal::functype,0.04,0.07,0.05600000000000001
THD::Query_plan::set_query_plan,0.05,0.06,0.055999999999999994
Item_field::val_int,0.04,0.08,0.055999999999999994
sched_clock,0.05,0.07,0.055999999999999994
THD::push_internal_handler,0.05,0.06,0.055999999999999994
Security_context::checkout_access_maps,0.05,0.06,0.054000000000000006
make_join_readinfo,0.04,0.07,0.054000000000000006
kvm_sched_clock_read,0.04,0.07,0.054000000000000006
add_wait_queue,0.05,0.06,0.054000000000000006
find_memory_class,0.05,0.06,0.054000000000000006
Query_arena::add_item,0.05,0.06,0.054000000000000006
ib_io_rd-3,0.05,0.06,0.054000000000000006
tcp_rearm_rto,0.05,0.06,0.054000000000000006
lock_unlock_table_autoinc,0.03,0.07,0.054000000000000006
Item_equal::~Item_equal,0.05,0.06,0.054000000000000006
__wait_on_bit,0.03,0.07,0.054000000000000006
sha256_block_data_order,0.03,0.08,0.054000000000000006
mtr_t::~mtr_t,0.05,0.06,0.05399999999999999
vio_write,0.04,0.06,0.05399999999999999
__virt_addr_valid,0.04,0.06,0.05399999999999999
Item_int::type,0.04,0.06,0.05399999999999999
kmem_cache_alloc_node,0.04,0.06,0.052000000000000005
trans_register_ha,0.04,0.07,0.052000000000000005
read_events,0.04,0.06,0.052000000000000005
Item_func::walk,0.04,0.06,0.052000000000000005
PT_item_list::PT_item_list,0.04,0.06,0.052000000000000005
setup_range_optimizer_param,0.04,0.07,0.052000000000000005
Session_tracker::get_tracker,0.03,0.06,0.052000000000000005
btr_search_info_update_slow,0.04,0.06,0.052000000000000005
mem_heap_dup,0.04,0.07,0.052000000000000005
futex_wake,0.04,0.07,0.052000000000000005
ib_srv_wkr-2,0.03,0.07,0.052000000000000005
dd_table_open_on_id,0.03,0.07,0.052000000000000005
Item_func::update_used_tables,0.05,0.06,0.052000000000000005
bin2decimal,0.03,0.08,0.05
find_item_equal,0.04,0.06,0.05
LEX::copy_db_to,0.04,0.06,0.05
invoke_post_parse_rewrite_plugins,0.04,0.06,0.05
io_schedule_timeout,0.03,0.06,0.05
thd_ha_data,0.04,0.06,0.05
dict_mem_fill_column_struct,0.04,0.07,0.05
kmem_cache_alloc,0.04,0.06,0.05
net_store_length,0.04,0.06,0.05
TABLE::clear_column_bitmaps,0.04,0.06,0.05
JOIN::remove_const,0.04,0.06,0.05
enqueue_to_backlog,0.04,0.06,0.05
wait_on_page_bit,0.03,0.07,0.05
skb_clone,0.05,0.05,0.05
_raw_spin_lock_bh,0.02,0.07,0.05
ksize,0.04,0.07,0.05
Item_field::~Item_field,0.03,0.07,0.05
btr_cur_del_mark_set_clust_rec,0.04,0.06,0.04800000000000001
get_best_skip_scan,0.03,0.06,0.048
Session_consistency_gtids_ctx::notify_after_response_packet,0.03,0.06,0.048
RefIterator<false>::Init,0.03,0.06,0.048
pfs_start_statement_vc,0.04,0.05,0.048
Item_decimal::Item_decimal,0.04,0.06,0.048
log_slow_statement,0.04,0.06,0.048
FIPS_selftest_failed,0.04,0.06,0.048
is_null_on_empty_table,0.04,0.06,0.048
lock_get_type,0.04,0.06,0.048
trx_undo_update_cleanup,0.04,0.06,0.046000000000000006
pfs_rebind_table_v1,0.04,0.05,0.046000000000000006
Field::new_key_field,0.03,0.06,0.046000000000000006
row_upd_changes_field_size_or_external,0.04,0.05,0.046
buf_is_block_in_instance,0.02,0.06,0.046
tcp_filter,0.03,0.06,0.046
bit_wait_io,0.02,0.06,0.046
check_grant_column,0.03,0.06,0.046
Lex_input_stream::body_utf8_append_literal,0.04,0.05,0.046
sys_sched_yield,0.02,0.08,0.046
io_schedule,0.02,0.06,0.046
Sql_cmd_delete::prepare_inner,0.04,0.06,0.046
Field::make_send_field,0.03,0.06,0.046
lex_end,0.03,0.05,0.046
engine_table_select,0.04,0.05,0.046
locksys::Shard_naked_latch_guard::~Shard_naked_latch_guard,0.03,0.06,0.046
que_thr_move_to_run_state_for_mysql,0.04,0.06,0.046
trx_purge_add_update_undo_to_history,0.04,0.05,0.044000000000000004
PolicyMutex<TTASEventMutex<GenericPolicy> >::enter,0.04,0.05,0.044000000000000004
Security_context::filter_access,0.03,0.06,0.044000000000000004
comparable_in_index,0.04,0.05,0.044000000000000004
__getnstimeofday64,0.03,0.06,0.044000000000000004
__kmalloc_node_track_caller,0.04,0.05,0.044000000000000004
row_prebuilt_t::end_stmt,0.03,0.05,0.044000000000000004
cmp_item::new_comparator,0.04,0.05,0.044000000000000004
ACL_internal_schema_registry::lookup,0.04,0.05,0.044000000000000004
decimal2string,0.04,0.05,0.044000000000000004
open_temporary_table,0.03,0.07,0.044000000000000004
handler::read_cost,0.04,0.05,0.044000000000000004
Buf_fetch<Buf_fetch_other>::read_page,0.04,0.05,0.044000000000000004
ha_innobase::index_flags,0.03,0.06,0.044
__strstr_sse42,0.03,0.06,0.044
__block_write_begin,0.03,0.06,0.044
fput,0.03,0.05,0.044
Query_block::find_common_table_expr,0.04,0.05,0.044
release_sock,0.03,0.06,0.044
dict_name::get_table,0.03,0.06,0.044
page_cur_delete_rec,0.03,0.06,0.044
_IO_default_xsputn,0.03,0.06,0.044
param_type_uses_non_param_inner,0.03,0.07,0.044
vio_io_wait,0.03,0.06,0.044
log_slow_applicable,0.03,0.06,0.042
destroy_metadata_lock,0.03,0.05,0.042
Field_str::make_send_field,0.03,0.05,0.042
Item_func_eq::functype,0.03,0.06,0.042
Query_block::setup_join_cond,0.03,0.05,0.042
validate_xmit_skb.isra.109.part.110,0.03,0.06,0.042
JOIN::init_ref_access,0.03,0.05,0.042
SHA256_Init,0.03,0.05,0.042
Thd_mem_cnt::alloc_cnt,0.03,0.05,0.042
str2my_decimal,0.03,0.05,0.042
Item_field::check_column_privileges,0.02,0.06,0.042
"std::_Hashtable<std::string, std::string, Malloc_allocator<std::string>, std::__detail::_Identity, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::~_Hashtable",0.03,0.05,0.042
Item_bool_func2::cleanup,0.03,0.05,0.042
Field_long::store,0.04,0.05,0.042
Parse_context::Parse_context,0.03,0.05,0.042
dd::Dictionary_impl::is_dd_table_access_allowed,0.03,0.07,0.042
locksys::Shard_naked_latch_guard::Shard_naked_latch_guard,0.03,0.05,0.042
Item::is_expensive,0.02,0.05,0.041999999999999996
iov_iter_fault_in_readable,0.03,0.05,0.041999999999999996
btr_search_update_hash_on_insert,0.03,0.06,0.041999999999999996
__ceil_sse41,0.02,0.06,0.041999999999999996
__block_write_begin_int,0.03,0.05,0.041999999999999996
actual_key_parts,0.03,0.05,0.041999999999999996
Parse_context::finalize_query_expression,0.04,0.05,0.041999999999999996
page_waitqueue,0.03,0.05,0.04
fput_many,0.03,0.05,0.04
handler::compare_key,0.03,0.06,0.04
thd_increment_bytes_sent,0.04,0.04,0.04
schedule_timeout,0.03,0.05,0.04
Item_bool_func2::convert_constant_arg,0.03,0.05,0.04
MDL_ticket_store::front,0.03,0.05,0.04
dict_index_copy_rec_order_prefix,0.02,0.05,0.04
count_field_types,0.02,0.05,0.04
__raw_spin_unlock_irq,0.02,0.07,0.04
decimal2bin,0.03,0.05,0.04
gtid_pre_statement_checks,0.03,0.05,0.04
"flatten_associative_operator<Item_cond_and,",0.03,0.05,0.04
OPENSSL_init_library,0.03,0.05,0.04
Sel_arg_range_sequence::stack_push_range,0.03,0.05,0.04
__sk_dst_check,0.03,0.05,0.04
__skb_clone,0.02,0.05,0.04
ipv4_dst_check,0.03,0.05,0.04
EVP_MD_CTX_create,0.03,0.06,0.04
Diagnostics_area::reset_diagnostics_area,0.02,0.06,0.04
MDL_ticket::has_stronger_or_equal_type,0.03,0.07,0.04
dd::Dictionary_impl::instance,0.04,0.04,0.04
Field::set_notnull,0.02,0.06,0.039999999999999994
tcp_established_options,0.02,0.05,0.038000000000000006
trx_undo_set_state_at_finish,0.03,0.04,0.038000000000000006
thr_multi_lock,0.02,0.07,0.038000000000000006
tcp_stream_memory_free,0.03,0.05,0.038000000000000006
dict_index_t::is_usable,0.03,0.05,0.038000000000000006
PTI_simple_ident_ident::~PTI_simple_ident_ident,0.03,0.04,0.038000000000000006
futex_wait_setup,0.03,0.05,0.038000000000000006
buf_page_t::was_stale,0.03,0.04,0.038000000000000006
lock_rec_discard,0.03,0.04,0.038000000000000006
__ext4_get_inode_loc,0.03,0.04,0.038
set_timespec_nsec,0.03,0.06,0.038
Commit_order_manager::get_rollback_status,0.03,0.05,0.038
Item_int::save_in_field_inner,0.03,0.04,0.038
sys_nanosleep,0.02,0.07,0.038
string2decimal,0.03,0.05,0.038
ext4_get_inode_loc,0.03,0.04,0.038
Cost_model_table::page_read_cost,0.02,0.06,0.038
Item::send,0.02,0.05,0.038
row_rec_to_index_entry,0.03,0.05,0.038
free_io_cache,0.03,0.04,0.038
get_max_digest_length,0.03,0.05,0.038
pfs_start_table_lock_wait_v1,0.03,0.04,0.038
__ext4_journal_get_write_access,0.03,0.04,0.036000000000000004
fil_space_get,0.03,0.05,0.036000000000000004
trx_kill_blocking,0.03,0.05,0.036000000000000004
row_search_on_row_ref,0.02,0.06,0.036000000000000004
blkdev_issue_flush,0.03,0.05,0.036000000000000004
__pthread_disable_asynccancel,0.02,0.05,0.036000000000000004
ha_innobase::table_flags,0.03,0.04,0.036000000000000004
JOIN::finalize_table_conditions,0.03,0.05,0.036000000000000004
Arg_comparator::set_compare_func,0.03,0.05,0.036000000000000004
handler::ha_statistic_increment,0.03,0.04,0.036000000000000004
handler::ha_thd,0.03,0.05,0.036000000000000004
check_readonly,0.02,0.05,0.036
TABLE::bind_value_generators_to_fields,0.03,0.05,0.036
tcp_schedule_loss_probe,0.02,0.05,0.036
Protocol_text::store_decimal,0.03,0.05,0.036
JOIN::refresh_base_slice,0.02,0.05,0.036
locksys::Latches::Page_shards::get_mutex,0.02,0.05,0.036
ConnectJoins,0.03,0.04,0.036
Table_cache::release_table,0.02,0.05,0.036
THD::decide_logging_format,0.03,0.05,0.036
lock_sock_nested,0.02,0.05,0.036
mtr_t::Command::release_resources,0.03,0.04,0.034
evaluate_during_optimization,0.03,0.04,0.034
handler::table_scan_cost,0.03,0.04,0.034
dd::cache::Dictionary_client::commit_modified_objects,0.02,0.05,0.034
page_copy_rec_list_start,0.03,0.04,0.034
TABLE::reset,0.03,0.04,0.034
SHA256_Final,0.02,0.05,0.034
page_dir_split_slot,0.02,0.05,0.034
fseg_alloc_free_page_general,0.03,0.05,0.034
LinuxAIOHandler::find_completed_slot,0.03,0.04,0.034
Query_block::record_join_nest_info,0.03,0.05,0.034
mtr_t::check_nolog_and_mark,0.03,0.04,0.034
Query_block::push_conditions_to_derived_tables,0.03,0.04,0.034
vio_is_blocking,0.02,0.05,0.034
ha_innobase::index_end,0.02,0.05,0.034
jbd2_journal_get_write_access,0.02,0.04,0.034
EVP_MD_CTX_cleanup,0.02,0.05,0.034
operator new@plt,0.02,0.05,0.034
ha_innobase::reset_template,0.02,0.04,0.034
log_wait_for_space_in_log_recent_closed,0.02,0.04,0.034
murmur3_32,0.02,0.05,0.034
Open_table_context::Open_table_context,0.02,0.04,0.034
pthread_self@plt,0.02,0.04,0.034
mysql_rewrite_query,0.02,0.04,0.034
hrtimer_nanosleep,0.01,0.06,0.033999999999999996
pfs_end_table_lock_wait_v1,0.02,0.05,0.033999999999999996
Diagnostics_area::reset_condition_info,0.03,0.05,0.033999999999999996
hrtimer_init,0.02,0.05,0.033999999999999996
dyn_buf_t<512ul>::push<mtr_memo_slot_t*>,0.02,0.04,0.032
_raw_qspin_lock,0.02,0.05,0.032
PROFILING::status_change,0.02,0.04,0.032
handler::ha_table_share_psi,0.02,0.05,0.032
"std::_Hashtable<std::string, std::pair<std::string const, sys_var*>, Malloc_allocator<std::pair<std::string const, sys_var*> >, std::__detail::_Select1st, Collation_key_equal, Collation_hasher, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_before_node",0.02,0.04,0.032
Field_num::repertoire,0.03,0.04,0.032
Transaction_ctx::register_ha,0.03,0.04,0.032
add_transaction_credits,0.02,0.04,0.032
clear_page_dirty_for_io,0.02,0.05,0.032
ending_trans,0.02,0.05,0.032
flush_end_io,0.02,0.05,0.032
BlockReporter::is_corrupted,0.03,0.04,0.032
ext4_mark_iloc_dirty,0.02,0.04,0.032
Cost_model_constants::get_se_cost_constants,0.02,0.05,0.032
Item::not_null_tables,0.02,0.04,0.032
pfs_start_table_io_wait_v1,0.02,0.04,0.032
sk_filter_trim_cap,0.02,0.04,0.032
rules_table_service::dummy_function_to_ensure_we_are_linked_into_the_server,0.02,0.06,0.032
QEP_TAB::cleanup,0.03,0.04,0.032
construct_lookup,0.03,0.04,0.032
Mem_root_array_YY<PT_table_reference*>::emplace_back<PT_table_reference* const&>,0.02,0.04,0.032
